id	title	category	rating	price	link	developer_name	developer_link	img_src_large	img_src_small	description	long_description	num_downloads	published	filesize	software	os	pegi	rating_count	developer_address	related_to
com.clue.android	"Period Tracker Clue: Period & Ovulation Tracker"	"Health & Fitness"	4.7	free	https://play.google.com/store/apps/details?id=com.clue.android	"BioWink GmbH"	https://play.google.com/store/apps/developer?id=BioWink+GmbH	//lh3.googleusercontent.com/wVwz3A1WC__iFmAfrjawQc3UGv-UQ2VPYyo0xRfnpJ6jQu07hIuO_w_KH_CXA8RIrQ=w340	//lh3.googleusercontent.com/wVwz3A1WC__iFmAfrjawQc3UGv-UQ2VPYyo0xRfnpJ6jQu07hIuO_w_KH_CXA8RIrQ=w170	"  Beoordeeld als top gratis menstruele volgen app door het tijdschrift Obstetrics & Gynecology.       "	" Clue is a period tracker and ovulation app that uses science and data to help you discover the unique patterns in your menstrual cycle. Use Clue to remind you about your period, PMS, ovulation and fertility.Clue is rated as the top free period tracker app by the journal Obstetrics & Gynecology, a publication of the American College of Obstetricians and Gynecologists (ACOG).Use Clue to:+ Track when your next period is coming.+ Get calendar reminders before your next period, PMS and ovulation.+ Track sex, pain, moods, cervical fluid, and more.+ Log your birth control, or plan for pregnancy. Clue also includes:+ The guarantee of no flowers, butterflies, euphemisms or pink - ever.+ In-depth information about the menstrual cycle, complete with medical and scientific references.+ Dozens of ways to track your health, including period, PMS, birth control, ovulation, cramps, emotions, skin, hair, sleep, exercise, and more.+ Analysis of your current and past menstrual cycles, along with an overall average, to easily observe trends.+ The fastest data entry of any period tracker.+ An algorithm that learns from the data YOU input. The more you use it, the smarter it gets.Please note: Clue – Period Tracker is not a contraceptive.**Please say hello**We love hearing from Clue users. Send your feedback, questions and suggestions to support+android@helloclue.com.**Want more Clue?**Our blog: http://blog.helloclue.com Twitter: http://www.twitter.com/clue Facebook: http://www.facebook.com/helloclue   "	"10,000,000 - 50,000,000  "	"June 26, 2017"			"      4.0.3 and up    "	"PEGI 3"	264600		com.ovuline.fertility
com.linchpin.myperiodtracker	"Mijn Periode Tracker /Kalender"	"Health & Fitness"	4.1	free	https://play.google.com/store/apps/details?id=com.linchpin.myperiodtracker	"Linchpin Health"	https://play.google.com/store/apps/developer?id=Linchpin+Health	//lh5.ggpht.com/8VStaDBtYUdStuElODQZA_iG2Xwy43mvmfRneiw3-qxAM8k-UGzzp2Ajuy69d4TGRw=w340	//lh5.ggpht.com/8VStaDBtYUdStuElODQZA_iG2Xwy43mvmfRneiw3-qxAM8k-UGzzp2Ajuy69d4TGRw=w170	"  Mijn Periode Tracker /Kalender       "	" Period tracker for women provides a very intuitive interface for girls / women to track their ovulation, fertility, period logs and menstrual cycles, create and edit notes, organize and navigate through, to preview your historic records and forecasts. It calculates fertility days and ovulation days on the basis of the scientific methods and increasing chance of pregnancy.The main objective of this ladies periods calendar is to record menstrual cycles and personal period log for teenage girls and women. This menstrual cycle tracker offers vital notifications enabling informed decisions, be it Avoiding Pregnancy, Achieve Pregnancy or Routine health monitoring. The app is very handy for people with regular and irregular periods acting as a tip on period cycle. The Practitioner can get input from the app helping in the treatment for period issues.********************************************************************FEATURES: TRACKING YOUR MENSTRUAL CYCLE********************************************************************- High level of Privacy Protection- Enabled for cross platform- Cloud Storage and device migration- Intuitively designed Timeline.- Record your period dates.- Period calendar and calculator- Ovulation and Fertility calendar- View your periods at a glance with our easy-to-read calendar.- Plan ahead with predictions for your next 6 months periods, fertility days and ovulation tracker.- Record daily notes, symptoms, moods, medications, vitals- Track moods, symptoms, weight, and other menstrual related progress.- Customize your calendar and tracker dates.- Setup discreet reminders / notifications for your next period or when your fertile days are approaching with secure password- Highly personalized (** PASSCODE, CONFIGURABLE APP NAME and ICON ***)***********************************************************************FEATURES: TRYING TO CONCEIVE BABY / PREGNANCY MODE***********************************************************************- Track ovulation / period / cycles specific symptoms, treatments, and events e.g. intercourse, contraception, sex, etc)- Record popular signs of ovulation / women cycles.- Advanced ovulation tracking and prediction based on Fertility Awareness Method (FAM) or OPK.- Capability for women to update ovulation day by physical monitoring- Record results of Home Pregnancy Tests*********************What’s New?*******************a) Option to send the Period Logs through mailb) SHARE WITH PARTNER feature allows you to share your emotional and physical health state with your Partner / coc) W'Diary: Introducing blogs for women to share thoughts.d) Easy to Setup with Startup Wizard tool - * Step by Step takes you through the app configurations, you can configure this app the way you want.Disclaimer:Please go through the My Period tracker / Calendar app's Terms of use at following link. Fertility calculations, period tracking, pregnancy prediction methods and suggestions given in the App are no replacement of a real Medical Practitioner.http://mptapp.com/terms-of-useservice/   "	"1,000,000 - 5,000,000  "	"June 12, 2017"	"   Varies with device  "	"   Varies with device  "	"   Varies with device    "	"PEGI 3"	7945	"Sec 57, Noida"	com.ovuline.fertility
com.easymobs.pregnancy	"Pregnancy Week By Week"	Medical	4.8	free	https://play.google.com/store/apps/details?id=com.easymobs.pregnancy	Amila	https://play.google.com/store/apps/developer?id=Amila	//lh3.googleusercontent.com/XEk53hEYWH6k7AlK7rlpPHDnUl3SE-Kz9kRHvYmVMSsrslb7gU97tx-oEKzGaRfLlQo=w340	//lh3.googleusercontent.com/XEk53hEYWH6k7AlK7rlpPHDnUl3SE-Kz9kRHvYmVMSsrslb7gU97tx-oEKzGaRfLlQo=w170	"  Zwanger? Gewoon bijhouden van uw zwangerschap week per week       "	" Pregnancy Week By Week is a very helpful app for a pregnant woman. With Pregnancy Week By Week you can easily: - track your pregnancy week by week - get information about your baby - calculate current week of pregnancy - calculate due date (pregnancy date) - track your weight- track baby kicks- make notes with your pregnancy symptoms ( morning sickness, changes with your body, doctor appointment )   "	"500,000 - 1,000,000  "	"May 29, 2017"		" 1.1.6  "	"      4.1 and up    "	"PEGI 3"	28032		com.ovuline.fertility
com.smsrobot.periodlite	"Cyclus Kalender"	Medical	4.5	free	https://play.google.com/store/apps/details?id=com.smsrobot.periodlite	"SMSROBOT LTD"	https://play.google.com/store/apps/dev?id=7385958080524828270	//lh3.googleusercontent.com/7hvdQwVhTkI1wW1Eb9ELaIWQSqwbrg6Xi7iriXLDVDoJW3j5QrIwy16bNZa-6pTMmfrF=w340	//lh3.googleusercontent.com/7hvdQwVhTkI1wW1Eb9ELaIWQSqwbrg6Xi7iriXLDVDoJW3j5QrIwy16bNZa-6pTMmfrF=w170	"  Cyclus Kalender, Menstruatie & Ovulatie Volgsysteem, periode       "	" Period Tracker Bloom helps you to track Aunt Flow’s arrival. With Bloom you can track your period, fertility, ovulation and sex life. Whether you just want a heads up that you’ll be surfing the crimson wave soon, or a way to track your fertility, Bloom period tracker is here for you.Bloom makes tracking and predicting your cycle a walk in the park. Those who are using the app to track fertility can record the days they’re intimate with a little heart on the virtual calendar. You can see your monthly cycle without any pesky popups or ads. You’ll also get notifications sent to you before your period starts, the day of your period, and when you’re ovulating or when your period is late. Making it easier to track your cycle without having to monitor and micromanage your life. Reminders are easy to use and you can also type in whatever you want it to say and avoid embarrassment in front of your friends.Your reminders and notes can be kept private with simple Pin code protection, and even if you forget to log your periods for a few months, it’ll still predict your cycle when you come back. Plus, there’s the added convenience of viewing upcoming cycles months in advance which enables you to plan vacations and other events around your period with ease.Bloom tracks more than just your period, in addition to predicting your cycle, Bloom keeps track of your sexual activity, moods, and symptoms and fertility signifiers, like basal body temperature. It can help you to find your fertile window for optimal baby-making time.What makes Bloom different from others:- A nifty exports of your period dates and notes to email for doctor visits- Pill reminders for birth control- A closet full of different skins for you to choose from- Community forum where you can discuss your health with other users, a forum for women to talk about all things womanlyHelp us become better! Give us feedback and suggestions so that we can tailor Bloom together and meet your standards. Contact us on email contact@smsrobot.com   "	"10,000 - 50,000  "	"June 15, 2017"		" 2.4  "	"      4.0.3 and up    "	"PEGI 3"	479	"THE BLACK CHURCH
ST. MARY’S PLACE
DUBLIN 7
IRELAND"	com.ovuline.fertility
com.hp.pregnancy.lite	Zwangerschap+	Medical	4.5	free	https://play.google.com/store/apps/details?id=com.hp.pregnancy.lite	"Health & Parenting Ltd"	https://play.google.com/store/apps/dev?id=6809109784060370658	//lh6.ggpht.com/YHJt_d8v7CcyO433QjJME3dY6Z2HSJG_8dX0lPXe2U0gJ46QUxmyX9pe_vIZC_Te0g=w340	//lh6.ggpht.com/YHJt_d8v7CcyO433QjJME3dY6Z2HSJG_8dX0lPXe2U0gJ46QUxmyX9pe_vIZC_Te0g=w170	"  Zwanger? Download 's werelds beste zwangerschapsapp.       "	" Pregnant? Get the worldwide No.1 Pregnancy App.Want to see beautiful, interactive images for every week of pregnancy? Join more than 12 million users who already use this Pregnancy tracker App to follow their pregnancy week by week. Our Pregnancy+ App can also be personalized for dads, grandparents and other family members. Everything you need in one Pregnancy App!- DAILY pregnancy info - Color and Scan images - Personal Diary- Pregnancy Weight log- Doc Visits log- Diet, exercise and labor info - Kick Counter- Contraction Timer - Baby Shopping list - 1000s of Baby names- Baby Size Visualizer- Pregnancy week by week info - And much more … Health & Parenting supports you at every stage of being a parent.--------------------------------------------------Privacy Policy: http://www.health-and-parenting.com/policy/Privacy_Policy.html Terms of Use: http://www.health-and-parenting.com/policy/EULA.html --------------------------------------------------This App is not intended for medical use, or to replace the advice of a trained medical doctor. Health & Parenting Ltd disclaims any liability for the decisions you make based on this information, which is provided to you on a general information basis only and not as a substitute for personalized medical advice. If you have any concerns about your pregnancy, consult with your doctor or midwife.The Health & Parenting team wishes you a healthy, full-term pregnancy and a safe delivery.   "	"5,000,000 - 10,000,000  "	"June 28, 2017"		" 4.2.1  "	"      4.0.3 and up    "	"PEGI 3"	129549	"PO Box 823
Godalming
GU7 9HG
United Kingdom"	com.ovuline.fertility
in.plackal.lovecyclesfree	"Maya - Mijn menstruatievolger"	"Health & Fitness"	4.6	free	https://play.google.com/store/apps/details?id=in.plackal.lovecyclesfree	"Plackal Tech"	https://play.google.com/store/apps/developer?id=Plackal+Tech	//lh3.googleusercontent.com/IkedSnUvFeJ5e8qA1JUQtCmK-cgoqiXsjqKi8ojDG136S_g12I9EmmVteM_nJW0V4WoV=w340	//lh3.googleusercontent.com/IkedSnUvFeJ5e8qA1JUQtCmK-cgoqiXsjqKi8ojDG136S_g12I9EmmVteM_nJW0V4WoV=w170	"  Volgen van de maandelijkse periode is leuk en makkelijk!       "	" Maya is an easy and fun to use period tracker (menstrual cycle calendar). Use Maya to track your periods, related symptoms, mood swings and your overall health.★ FEATURES ★- Period / menstrual phases in intuitive color codes- Automatic and accurate prediction of fertility- Tweak menstrual cycle length and flow length- Backup data to account and sync to multiple devices- Password protect the calendar- Easy entry of past cycles- Prediction for start of cycle in the coming months- Options to log love, weight and temperature- Options to log symptoms and moods- Graphs for weight and temperature- View statistics and history- Set vital reminders to the phone’s calendar- Widget that auto updates everyday- Theme★ PERMISSIONS REQUIRED ★- Personal information: To insert reminders for cycle phases into the device calendar (No other confidential information is accessed. No emails are sent without permission)- Network access: To backup and sync data- Vibration control: For notifications- In-app purchase: Go Premium- Location Permission: To improve accuracy- Camera Permission : To publish posts with images on the Maya forum.For any support, queries or suggestions, write to us at: help@maya.liveStay tuned to new features, updates and releases. Follow us at: http://facebook.com/MayaTheApphttp://twitter.com/MayaTheApphttps://pinterest.com/MayaTheApphttp://www.maya.live   "	"5,000,000 - 10,000,000  "	"June 8, 2017"		" 3.6.0.4  "	"      4.0.3 and up    "	"PEGI 3"	120762	"Ginserv, JSS Campus, CA Site No. 1, HAL 3rd Stage, Kodihalli, Bangalore, Karnataka, India."	com.ovuline.fertility
com.alt12.pinkpadpro	"Period Tracker Pro (Pink Pad)"	"Health & Fitness"	4.5	free	https://play.google.com/store/apps/details?id=com.alt12.pinkpadpro	"Alt12 Apps, Inc."	https://play.google.com/store/apps/developer?id=Alt12+Apps,+Inc.	https://lh3.ggpht.com/3fUenIBK2jOz0eDOA7llI5lM1Ldc-8NJQzSdCQ2ZMkpUVKNEyhLBiq6FvIAft1x1zwg=w340	https://lh3.ggpht.com/3fUenIBK2jOz0eDOA7llI5lM1Ldc-8NJQzSdCQ2ZMkpUVKNEyhLBiq6FvIAft1x1zwg=w170	"  Roze Pad helpt u uw periode en gezondheid bijhouden en verbindt je met andere vrouwen       "	" Pink Pad is a health and lifestyle tracker with integrated community to connect women around the world. Designed with a calendar-style UI, Pink Pad is simple and extremely intuitive to navigate. Pink Pad helps track health related issues such as weight, menstrual cycle, emotional/physical well-being while connecting to a global community of women for support and information exchange.PINK PAD FEATURE HIGHLIGHTS:- Global Community of Women- Period, Ovulation & Health Tracking- Fertility Tracking / Pregnancy Planning- Custom Discreet Notifications- Stunning Themes, Widgets and Graphics- Easy-to-Use, Intuitive Notebook / Day Planner Design- Backup and Restore your data to keep it safeSOCIAL & COMMUNITY- Connect, support and exchange health and lifestyle related ideas with women around the world.- Join the LARGEST TRYING TO CONCEIVE MOBILE COMMUNITY IN THE WORLD!- Post and reply to messages about Fashion, Beauty, Health, Pregnancy, and more.PINK PAD SHOP (NEW!) A curated store of fertility and women’s health products. DESIGN INNOVATIONS- Notebook Planner design with audio- Seven themes/skins: Polka Dot, Animal Print, Sakura, Summer, Winter, Fall, and Spring- BEAUTIFUL WIDGETS for each themePERIOD & HEALTH TRACKING- Predicts period to help plan day-to-day activities and vacations- Notes section to keep a health journal- Monitor and track moods, symptoms, weight, temperature and other menstrual related progress- Charts to see visual progress- Customizable symptoms so you can track what is most pertinent to youFERTILITY TRACKING- Predicts fertile and ovulation day- Cervical observations and symptoms tracking- Chart basal body temperature to determine ovulation day- Smart luteal phase averaging based on ovulation kit resultsCUSTOM NOTIFICATIONS- Be prepared for when Aunt Flow or your Fertile Days are approaching by setting up a custom, discreet reminder, ""Aunt Flo coming to town"".   "	"500,000 - 1,000,000  "	"June 20, 2017"		" 3.9.8  "	"      3.1 and up    "	"Parental Guidance Recommended"	21774	"12130 Millenium Dr. Suite 500
Los Angeles, Ca 90094"	com.ovuline.fertility
com.periodtracker.menstrualcycle.cycletracker.ovulationcalendar	"Ovulation Calendar"	Medical	4.0	free	https://play.google.com/store/apps/details?id=com.periodtracker.menstrualcycle.cycletracker.ovulationcalendar	"Math Education"	https://play.google.com/store/apps/developer?id=Math+Education	//lh3.googleusercontent.com/hk6r7o5s01Mxendd__h1GgYoG_FICMIWgpI9onCjNBjPVPowdHubkmU4GPKI2khIX6DB=w340	//lh3.googleusercontent.com/hk6r7o5s01Mxendd__h1GgYoG_FICMIWgpI9onCjNBjPVPowdHubkmU4GPKI2khIX6DB=w170	"  Ovulation Calendar, de gemakkelijkste manier om bij te houden om de baby te krijgen.       "	" “Ovulation Calendar” brings you the easiest way to get the baby. You want to know today is one safe day for the relationship or not. You want to know today is a day of conception or safe days for sexual intercourse?You want to be notified the next menstrual cycle to prepare everything to action.You want to be notified the next ovulation calendar to prepare everything to action.You want to be notified the next fertility tracker to prepare everything to action.You want to be notified the mood tracker, everything to prepare everything to action.We bring you ""ovulation calendar"" app so you can do things the easiest.Ovulation Calendar is a nice and easy-to-use application helps women keep track of periods, cycle, ovulation, fertility, birth control, contraception, or regularity of period cycles. “Ovulation Calendar” can help you. ""Ovulation Calendar"" help woman: note diary, cycle tracker, menstrual cycle, period calendar, ovulation calendar, fertility tracker, tracker period, mood tracker, get baby. Besides, ""Ovulation Calendar"" is easy to use interference and offers everything you need: track irregular periods, weight, temperature, moods, blood flow, and symptoms.Women Calendar Feature: * Nice design and use free* Make this calendar the perfect period tracker for girls, women and adult.* Period tracker, calculator and calendar which you can visualize fertile, ovulation, expected period, period days and get baby.* Shows vital information and daily log with detailed tracking.* Notes diary for menstrual cycle: Lets you save information on flow, intercourse, symptoms, moods, temperature, and weight by notes on days.* Cycles settings can be quickly backed up and restored data.* Announced the menstrual cycle when approaching day * Show the current day relationships, copulate safe or not.* Setting on a custom first day of week: Monday or Sunday.* Setting: change the cycle length, length of menstruation, symptoms and mood.* Adjust period prediction intervals in the settings section* Show beautiful graphs looking beautiful.In summary, the ""ovulation calendar"" application is useful to users (100% free), allows users to calculate: cycle tracker, menstrual cycle, ovulation calendar, ovulation tracker, get baby (girl or son), safe sex or not, proactively establish cycles, write daily diary calendar, and proactively configure the application. Easy to install applications and the use of the application.Finally, the application is a complete description of the features: fertility, period, ovulation, women, cycle, pregnancy, pregnant, health, and tracker everything on the website http://ovulationcalendar.medicals.vn Download ""Ovulation Calendar"" App free today! Thanks you for download and use “ovulation calendar”.    "	"50,000 - 100,000  "	"September 26, 2016"		" 1.0.2  "	"      2.3.3 and up    "	"PEGI 3"	81		com.ovuline.fertility
com.cg.android.ptracker	"Period Tracker"	"Health & Fitness"	4.4	free	https://play.google.com/store/apps/details?id=com.cg.android.ptracker	"Sevenlogics, INC"	https://play.google.com/store/apps/developer?id=Sevenlogics,+INC	//lh3.googleusercontent.com/9eHOG8WoG0BDPN3sLTuhqjdbgij_owJSJ6Qg-dGARqWtBaQ0yaCvGhKTbv2NcP0lrYE=w340	//lh3.googleusercontent.com/9eHOG8WoG0BDPN3sLTuhqjdbgij_owJSJ6Qg-dGARqWtBaQ0yaCvGhKTbv2NcP0lrYE=w170	"  De beste periode bijhouden app op Android!       "	" The best period tracking app on Android!Period Tracker is a classy, pleasant, and discrete interface to track your periods, daily moods, health symptoms, notes, and even the weather, so you can see how they correlate to your cycle days.It's easy to see predicted periods and fertility days - essential for planning dates and vacations and avoiding unpleasant surprises!A menstrual cycle tracker with style - various beautiful themes, fonts, mood and symptom icons are available to match your personality or mood.------------Features------------• easy way to track period, moods, health symptoms, weight, temperature, weather, notes, medications and pregnancy• daily photo taking to remember each day by• lists of past and predicted period and fertility periods• beautiful themes and fonts to choose from• custom symptoms and moods• reminders for the upcoming period and fertile days• general reminders• pregnancy mode• graphs for fertility, temperature, weight, moods and symptoms against the period days• graphs for period duration and cycle length• flip through the screens to read entries as a health diaryTrack periods gracefully with Period Tracker app.   "	"100,000 - 500,000  "	"November 21, 2016"		" 1.0.1169-291c05f  "	"      5.0 and up    "	"PEGI 3"	12054	"1300 Valley Vista Dr. Suite 208
Diamond Bar, CA 91765"	com.ovuline.fertility
org.nanobit.perioddiary	"Period Diary"	"Health & Fitness"	4.5	free	https://play.google.com/store/apps/details?id=org.nanobit.perioddiary	"Nanobit Games"	https://play.google.com/store/apps/dev?id=8001497835489756091	//lh3.googleusercontent.com/YTWUcZeV7kXtwLPz9Y9OuYWyqqJIK3iy90GIcvJZ4M7x413ej9nkDbt19xv20goutiqP=w340	//lh3.googleusercontent.com/YTWUcZeV7kXtwLPz9Y9OuYWyqqJIK3iy90GIcvJZ4M7x413ej9nkDbt19xv20goutiqP=w170	"  Menstruatie, Vruchtbaarheid en Ovulatie volgen       "	" Period Diary is a free menstruation cycle tracker, ovulation and PMS calendar and a general female health and fertility monitor! Whether you need help planning your pregnancy, or want to avoid missing taking the pill, we’ve got you covered! Be one of the many satisfied women who have made their lives simpler using our app by tracking your symptoms, planning your activities and taking control of your life.FEATURES- Track your period, ovulation, fertility, notes, symptoms, moods, weight and more - Automatic prediction of your period, ovulation, fertility (excellent for activity planning) - A display of all your symptoms and notes on the calendar - Pregnancy Mode - Passcode protection - Discreet icon name “P.D.”- 3 completely integrated application skins - Social Forum (connect with women around the globe) - Excellent user support- Charts- Over 30 symptoms- Over 20 moods- Sync with Calendar- Period notifications - Fertile notifications - E-mailing your data (Export) - Unlimited notes and more...-Period Diary relies on two scientifically proven formulas to deliver you the most accurate predictions for your cycle!-Free from any hidden in-app purchases or ads Period Diary is easy to use, once you download it and start feeling the benefits of its features, you will notice how your life got much simpler. Its elegant interface and numerous features are the answer to all of your female health-related problems. If you feel lost and want to know more about your health, you can learn about your symptoms. You can even connect with other women on the Social Forum and discuss your issues. And if you have any problems with the app, our excellent user support is always here to help!   "	"50,000 - 100,000  "	"May 8, 2017"		" 3.5  "	"      4.0.3 and up    "	"PEGI 3"	689	"1027 Budapest
Kacsa utca 15-23. Residence 1. ép. Irodaház"	com.ovuline.fertility
ru.fedr.pregnancy	"Календарь беременности"	Medical	4.7	free	https://play.google.com/store/apps/details?id=ru.fedr.pregnancy	"Vladimir Fedrushkov"	https://play.google.com/store/apps/developer?id=Vladimir+Fedrushkov	//lh6.ggpht.com/dXHK8FuYOqyVmMd-WLcMe4Ufcjf4Xh9wRvKOwBqTd6HyGIiKdW7Uj13k88Rdv7FxCBM=w340	//lh6.ggpht.com/dXHK8FuYOqyVmMd-WLcMe4Ufcjf4Xh9wRvKOwBqTd6HyGIiKdW7Uj13k88Rdv7FxCBM=w170	"  Zwangerschap kalender kan u helpen te bepalen hoe je zwangerschap vordert.       "	" This application will help you learn how to develop your baby during pregnancy. The status of the future mother is also disclosed that it will happen and what you should pay attention. Information issued by weeks of pregnancy. Support of multiple pregnancy to calculate the provisional date of delivery. There are built-in calendar to save notes and events in the system calendar. Additional features: - Control of weight gain with the construction schedule; - Belly control with the construction schedule; - Counter perturbations; - Counter battles; - Brief advice for newborns.By default, the current day is not included in the last term of pregnancy. If desired, it can be included in ""Pregnancy options"".The choice of 5 themes: purple, gray, white, pink and blue, ""White Summer"".Widgets 2x1 and 2x2 sizes.In the widget, you can put 2 pictures option. Thanks for new pictures to the user Peter.ATTENTION!Sometimes trial versions are available with the changes, improvements, fixes. These versions will primarily only available to users of the ""Pregnancy Calendar"".Joining the group on Google+:https://plus.google.com/u/0/communities/106215223848581412101or contact the software manufacturer to get involved in testing an application. After that may be available trial version for download from Google Play.Possible problems:- If the tab ""The Kid"" and ""Woman"" Black, the settings need to change them on a white background;- Timer in counter fights will show the wrong time when the device is reset.IMPORTANT INFORMATION:When installed on a memory card can cause problems with the display of the widget.On some devices, the app is installed, the widget appears in the list only after the reboot.Additional features:- The backup function automatically saves data on weight, belly, and perturbations in files. If you have multiple devices, you can transfer files with backup data to another device. Then, on the other device, the data is restored from the file. In some cases, if the data on the new device is not yet available, the recovery can occur automatically.Interface languages: Russian, English.For questions and suggestions, please contact the developer by e-mail.   "	"1,000,000 - 5,000,000  "	"June 8, 2017"		" 2.3.0  "	"      2.3 and up    "	"PEGI 3"	23055		com.ovuline.fertility
com.ldf.ovulation.view	Ovulation	Medical	4.2	free	https://play.google.com/store/apps/details?id=com.ldf.ovulation.view	"Lagardère Active Digital"	https://play.google.com/store/apps/developer?id=Lagard%C3%A8re+Active+Digital	//lh6.ggpht.com/H9BqegTjVSsHcjNjg4BVoTrBvA3uP4atCJR4b56FA_QOYxSE69WoKSPySKF0BxrUBg=w340	//lh6.ggpht.com/H9BqegTjVSsHcjNjg4BVoTrBvA3uP4atCJR4b56FA_QOYxSE69WoKSPySKF0BxrUBg=w170	"  Om uw kansen om zwanger te verhogen, ontdek de toepassing ""mijn eisprong""       "	" Pour augmenter vos chances de tomber enceinte et faire un bébé, découvrez le calendrier de fertilité Doctissimo.Grâce à cette application, vous pourrez prévoir le début de vos règles, votre date d’ovulation et votre période la plus fertile. Pour booster votre fertilité, cette appli vous propose de combiner plusieurs méthodes permettant d’établir avec précision les jours pendant lesquels vous avez le plus de probabilité de commencer une grossesse.- Saisissez facilement la date de début de vos règles et la durée moyenne de vos règles dans le calendrier. Sur cette base, pourront être déterminées la date prévue de vos prochaines menstruations, la date de votre prochaine ovulation et votre période de fertilité la plus propice.- Si vous le souhaitez, la méthode des températures vous permet également de déterminer la date de votre ovulation. Pour cela, rien de plus simple, il vous suffit d’enregistrer quotidiennement vos paramètres pour identifier votre phase d’ovulation.- Autre possibilité, vous pouvez collecter l’aspect des glaires cervicales. En surveillant ces changements, il est possible de déterminer la période de fertilité.- La combinaison de plusieurs indicateurs de fertilité vous permettra de prévoir avec plus de fiabilité votre période propice à la conception.- Vous bénéficiez de notifications avec des alertes pour votre période de fécondité, votre date d’ovulation et la date de vos règles.- Pour mettre toutes les chances de votre côté, Doctissimo vous propose des articles et des vidéos pour favoriser vos chances de grossesse, mieux comprendre votre cycle menstruel et votre période de fécondabilité ou bien vous alimenter avant de tomber enceinte- Un FAQ vous permettra d’explorer toutes les potentialités de cette appli mais aussi de mieux comprendre les facteurs favorisant la fertilité et savoir quand consulter- Un export des données renseignées sur plusieurs semaines est également possible.Multilingue : Français, Brésilien, Chinois To increase your chances of getting pregnant and have a baby, discover the fertility calendar Doctissimo.With this application, you can predict the onset of your period, your ovulation date and your most fertile period. To boost your fertility, this app offers you to combine multiple methods to ascertain the days you're most likely to start a pregnancy.- Easily Enter the start date of your period and the average length of your period in the calendar. On this basis, may be determined the date of your next period, the date of your next ovulation and your fertile period most propitious.- If desired, the temperature method also allows you to determine your ovulation date. For this, nothing more simple, you simply save your settings daily to identify your ovulation phase.- Alternatively, you can collect the appearance of cervical mucus. By monitoring these changes, it is possible to determine the fertile period.- The combination of several indicators of fertility will provide you with more reliable your period conducive to conception.- You get notifications with alerts for your fertile period, your ovulation date and the date of your period.- To put all the chances on your side, Doctissimo offers articles and videos to promote your chances of pregnancy, understanding your menstrual cycle and your fertile period or eat well before you get pregnant- A FAQ will help you explore all the possibilities of this app but also to better understand the factors that promote fertility and know when to seek- An export of data indicated several weeks is also possible.Multilingual: French, Brazilian, Chinese  "	"500,000 - 1,000,000  "	"October 20, 2016"		" 2.4  "	"      4.0 and up    "	"PEGI 3"	4296	"149, rue anatole france. 92300 Levallois-Perret"	com.ovuline.fertility
com.tracker.periodcalendar	"My Period Tracker"	"Health & Fitness"	4.0	free	https://play.google.com/store/apps/details?id=com.tracker.periodcalendar	"My Period Tracker"	https://play.google.com/store/apps/developer?id=My+Period+Tracker	//lh3.googleusercontent.com/SRzpRaFGW3__-Cg2m8kao3Ju2ZqLFHyZQMO-IOFC4RoFyAlNHIcAO8mrHec375UbhA=w340	//lh3.googleusercontent.com/SRzpRaFGW3__-Cg2m8kao3Ju2ZqLFHyZQMO-IOFC4RoFyAlNHIcAO8mrHec375UbhA=w170	"  De meest accurate: voorspellingen zijn gebaseerd op uw cycli en verbeteren in de tijd.       "	" My Period Tracker's beautiful VISUAL CALENDAR makes it easy for you to view your menstrual cycles at a glance... complete with emoticons, unique icons symbolizing your symptoms, expected periods, fertile days, ovulation and weight! My Period Tracker helps women figure out birth control & contraception, ovulation & fertility, PMS, menstrual cycle symptoms, and health trends over time.My Period Tracker is the world’s best ovulation calculator and fertility companion. My Period Tracker's menstrual and ovulation calculator helps women learn about their fertility, whether avoiding or attempting pregnancy. My Period Tracker is an ovulation calculator that also records your period, mood, symptoms, sex, and medications.FEATURES❤️The most accurate: predictions are based on your cycles and improve over time.❤️Keep track of sex, moods & PMS symptoms.❤️Let iPeriod predict periods, ovulation, and fertility. (Great for trip planning!) ❤️Keep your data safe with backup and restore.❤️Sync your data across devices.❤️View graphs of your data.❤️Receive alerts for when your period is expected!TRACK YOUR SYMPTOMS✨Daily health log helps you record over 40 different health signals, including BBT, cervical mucus,ovulation calculator and more.✨Set medication, ovulation, contraception, and period tracker reminders.✨Make charts of your menstrual, ovulation, and fertility data.✨Review past periods, menstrual cycles and ovulation dates to better understand fertility.✨Five-day and monthly calendar views on period tracker show next fertile window, ovulation day, upcoming period.Tracking periods was never that easy! Download this period diary and join millions of women and girls who trust their cycles to ""My Period Tracker"" Period & Ovulation Tracker.   "	"10,000 - 50,000  "	"March 7, 2017"		" 1.0.7.2  "	"      4.0.3 and up    "	"PEGI 3"	35		com.ovuline.fertility
